year,month,day,team,opponent,location,teamscore,oppscore,canceled,postponed,OT,D1
2021,3,7,Northwestern,Nebraska,H,79.0,78.0,False,False,,2
2021,3,10,Northwestern,Minnesota,N,46.0,51.0,False,False,,2
2020,11,25,Northwestern St.,Texas Tech,V,58.0,101.0,False,False,,2
2020,11,28,Northwestern St.,UT Arlington,N,71.0,80.0,False,False,,2
2020,11,29,Northwestern St.,Louisiana Tech,V,77.0,91.0,False,False,,2
2020,12,3,Northwestern St.,TCU,V,68.0,74.0,False,False,,2
2020,12,6,Northwestern St.,ULM,H,83.0,92.0,False,False,,2
2020,12,12,Northwestern St.,Champion Chris.,H,77.0,44.0,False,False,,1
2020,12,18,Northwestern St.,Tulsa,V,55.0,82.0,False,False,,2
2020,12,19,Northwestern St.,Missouri St.,V,67.0,94.0,False,False,,2
2020,12,21,Northwestern St.,Gonzaga,V,57.0,95.0,False,False,,2
2020,12,22,Northwestern St.,Gonzaga,V,78.0,95.0,False,False,,2
2020,12,23,Northwestern St.,Washington St.,V,52.0,62.0,False,False,,2
2021,1,2,Northwestern St.,Houston Baptist,V,93.0,99.0,False,False,,2
2021,1,6,Northwestern St.,UIW,H,67.0,75.0,False,False,,2
2021,1,9,Northwestern St.,McNeese,V,78.0,75.0,False,False,,2
2021,1,13,Northwestern St.,Nicholls St.,H,66.0,76.0,False,False,,2
2021,1,20,Northwestern St.,SFA,V,74.0,86.0,False,False,,2
2021,1,23,Northwestern St.,Southeastern La.,V,73.0,68.0,False,False,,2
2021,1,27,Northwestern St.,New Orleans,H,81.0,73.0,False,False,,2
2021,1,30,Northwestern St.,Central Ark.,V,81.0,77.0,False,False,,2
2021,2,6,Northwestern St.,Houston Baptist,H,,,False,True,,2
2021,2,10,Northwestern St.,UIW,V,68.0,67.0,False,False,,2
2021,2,13,Northwestern St.,McNeese,H,69.0,66.0,False,False,,2
2021,2,22,Northwestern St.,Houston Baptist,H,86.0,80.0,False,False,,2
2021,2,24,Northwestern St.,SFA,H,57.0,83.0,False,False,,2
2021,2,27,Northwestern St.,Southeastern La.,H,79.0,61.0,False,False,,2
2021,3,1,Northwestern St.,Nicholls St.,V,71.0,87.0,False,False,,2
2021,3,3,Northwestern St.,New Orleans,V,83.0,92.0,False,False,,2
2021,3,6,Northwestern St.,Central Ark.,H,79.0,70.0,False,False,,2
